timestamp,corridor_id,hour,day_of_week,is_weekend,is_holiday,is_peak_hour,elevation_slope_deg,lane_isolation_score,turning_conflicts,passenger_density,weather_impact,delay_minutes,delay_lag_15m,delay_lag_30m
2026-08-03 22:45:00,momyshuly-01,22,0,0,0,0,3.551024981709879,0.7699028470782407,6,17.420746099825468,snow,12.08,10.08,5.5
2026-08-03 22:45:00,tole-bi-01,22,0,0,0,0,2.3968997870275857,0.7531166260455616,6,11.163343955350639,rain,8.96,5.53,5.91
2026-08-03 23:00:00,momyshuly-01,23,0,0,0,0,3.6278575914511806,0.6259230795641706,1,16.420653715452104,clear,3.56,12.08,10.08
2026-08-03 23:00:00,tole-bi-01,23,0,0,0,0,2.390860135989211,0.6612636730138615,6,24.362777613032044,rain,9.33,8.96,5.53
2026-08-03 23:00:00,abylai-khan-01,23,0,0,0,0,1.2031085587771153,0.688112594123425,2,23.04178508414006,clear,3.27,7.47,6.22
2026-08-03 23:15:00,tole-bi-01,23,0,0,0,0,2.301398522186529,0.6461142301196284,7,28.5804939439572,clear,7.5,9.33,8.96
2026-08-03 23:15:00,abylai-khan-01,23,0,0,0,0,1.2336583126605434,0.9911579289675659,1,15.245779119710711,clear,0.73,3.27,7.47
2026-08-03 23:15:00,momyshuly-01,23,0,0,0,0,3.6424965897436152,0.7119147246709008,4,29.523631793215223,clear,6.27,3.56,12.08
2026-08-03 23:30:00,tole-bi-01,23,0,0,0,0,2.1063033067294583,0.7228102157358257,1,30.570340244380247,clear,1.72,7.5,9.33
2026-08-03 23:30:00,abylai-khan-01,23,0,0,0,0,1.2666572668609533,0.6508425321728484,3,28.4009173959218,clear,5.16,0.73,3.27
2026-08-03 23:30:00,momyshuly-01,23,0,0,0,0,3.50179805801697,0.9020656817987006,6,18.555510773069617,rain,10.19,6.27,3.56
2026-08-03 23:45:00,abylai-khan-01,23,0,0,0,0,1.1941588756141317,0.9159002148266604,2,21.21475567271395,snow,7.63,5.16,0.73
2026-08-03 23:45:00,momyshuly-01,23,0,0,0,0,3.6083981003314456,0.8450463317736687,3,21.928451830771674,rain,6.83,10.19,6.27
2026-08-03 23:45:00,tole-bi-01,23,0,0,0,0,2.1557700864440585,0.9696571240749128,4,40.37663315494391,clear,4.37,1.72,7.5
2026-08-04 00:00:00,momyshuly-01,0,1,0,0,0,3.4657824833629096,0.943798942032275,1,30.36058589907811,snow,7.63,6.83,10.19
2026-08-04 00:00:00,tole-bi-01,0,1,0,0,0,2.230649383542772,0.9252931662442305,1,19.823509238095134,rain,3.84,4.37,1.72
2026-08-04 00:00:00,abylai-khan-01,0,1,0,0,0,1.2831031857667974,0.7616920931731433,5,10.96186818354926,clear,4.39,7.63,5.16
2026-08-04 00:15:00,momyshuly-01,0,1,0,0,0,3.595341272966066,0.7951176539670068,2,29.27642486654834,clear,4.08,7.63,6.83
2026-08-04 00:15:00,tole-bi-01,0,1,0,0,0,2.259305625122744,0.9194075398552728,3,15.420772562688494,clear,2.83,3.84,4.37
2026-08-04 00:15:00,abylai-khan-01,0,1,0,0,0,1.1415125865067,0.6006898577025276,1,27.356888208298507,rain,5.71,4.39,7.63
2026-08-04 00:30:00,momyshuly-01,0,1,0,0,0,3.672428267745623,0.93847841709911,6,17.271373955902543,rain,7.99,4.08,7.63
2026-08-04 00:30:00,abylai-khan-01,0,1,0,0,0,1.0992107050376454,0.6344931665470782,7,14.46424579281357,clear,6.6,5.71,4.39
2026-08-04 00:30:00,tole-bi-01,0,1,0,0,0,2.3278864284647236,0.7058466304316905,1,24.826571044394296,clear,2.37,2.83,3.84
2026-08-04 00:45:00,abylai-khan-01,0,1,0,0,0,1.0108053746688088,0.892065400822144,5,19.06825874906724,clear,4.25,6.6,5.71
2026-08-04 00:45:00,tole-bi-01,0,1,0,0,0,2.30630023683347,0.6031798737204489,7,10.0,rain,9.25,2.37,2.83
2026-08-04 00:45:00,momyshuly-01,0,1,0,0,0,3.404140855960297,0.9952768483988744,4,26.42168150159987,rain,6.01,7.99,4.08
2026-08-04 01:00:00,abylai-khan-01,1,1,0,0,0,1.1779032682213646,0.7484962119765739,7,15.279357661941381,snow,11.29,4.25,6.6
2026-08-04 01:00:00,tole-bi-01,1,1,0,0,0,2.2987680707070686,0.7928079066824942,2,18.09995936734461,clear,4.5,9.25,2.37
2026-08-04 01:00:00,momyshuly-01,1,1,0,0,0,3.5896579886425366,0.8423331817898854,7,17.618024607124003,clear,6.89,6.01,7.99
2026-08-04 01:15:00,abylai-khan-01,1,1,0,0,0,1.222555983951018,0.6961007975101116,2,19.565074488852293,rain,5.83,11.29,4.25
2026-08-04 01:15:00,tole-bi-01,1,1,0,0,0,2.297201754346978,0.9218791310590688,3,29.722927762552146,snow,8.31,4.5,9.25
2026-08-04 01:15:00,momyshuly-01,1,1,0,0,0,3.69476496098483,0.7002805716614144,3,34.86332941126891,clear,5.99,6.89,6.01
2026-08-04 01:30:00,abylai-khan-01,1,1,0,0,0,1.0828028407099204,0.9759519283417222,7,21.737854281050105,clear,5.31,5.83,11.29
2026-08-04 01:30:00,tole-bi-01,1,1,0,0,0,2.188889509908244,0.8428712056347387,3,15.434131960922215,clear,5.18,8.31,4.5
2026-08-04 01:30:00,momyshuly-01,1,1,0,0,0,3.490667614211262,0.7193759903035054,1,16.53278459498378,snow,8.94,5.99,6.89
2026-08-04 01:45:00,tole-bi-01,1,1,0,0,0,2.3288916667168706,0.7507018652916052,5,36.59589131006392,clear,5.2,5.18,8.31
2026-08-04 01:45:00,momyshuly-01,1,1,0,0,0,3.556866056176049,0.6704888660826063,6,37.02460909760945,snow,13.79,8.94,5.99
2026-08-04 01:45:00,abylai-khan-01,1,1,0,0,0,1.3244947378646446,0.9973333205841158,6,21.43764249047488,rain,6.1,5.31,5.83
2026-08-04 02:00:00,momyshuly-01,2,1,0,0,0,3.516696327720399,0.6097067953686531,3,20.94402697818796,clear,5.56,13.79,8.94
2026-08-04 02:00:00,tole-bi-01,2,1,0,0,0,2.0498300155840345,0.6307872673501216,2,16.638979560781447,clear,3.44,5.2,5.18
2026-08-04 02:00:00,abylai-khan-01,2,1,0,0,0,1.0296007137389624,0.8359020955522425,3,32.2206334068405,clear,2.66,6.1,5.31
2026-08-04 02:15:00,momyshuly-01,2,1,0,0,0,3.603858112298092,0.8638049602765332,1,22.787311593674453,clear,3.26,5.56,13.79
2026-08-04 02:15:00,tole-bi-01,2,1,0,0,0,2.244227111250478,0.6721732925099291,3,26.693244756364777,clear,5.8,3.44,5.2
2026-08-04 02:15:00,abylai-khan-01,2,1,0,0,0,1.1591611372745274,0.8488836722761872,1,10.242312176727596,rain,3.04,2.66,6.1
2026-08-04 02:30:00,tole-bi-01,2,1,0,0,0,2.268825366917755,0.8041700998590479,1,11.447036496074398,rain,3.05,5.8,3.44
2026-08-04 02:30:00,abylai-khan-01,2,1,0,0,0,1.3049339610543407,0.7534992184917533,7,22.05677120564023,clear,6.16,3.04,2.66
2026-08-04 02:30:00,momyshuly-01,2,1,0,0,0,3.532398269431863,0.8304790337687393,3,10.0,rain,7.34,3.26,5.56
2026-08-04 02:45:00,abylai-khan-01,2,1,0,0,0,1.2478875538520462,0.9213928185166602,6,28.76489629701363,clear,4.35,6.16,3.04
2026-08-04 02:45:00,momyshuly-01,2,1,0,0,0,3.4464357930073883,0.917100331283939,4,24.38043103195364,clear,4.53,7.34,3.26
2026-08-04 02:45:00,tole-bi-01,2,1,0,0,0,2.2137682040524456,0.8573543012132955,2,19.24733584342858,clear,2.44,3.05,5.8
2026-08-04 03:00:00,abylai-khan-01,3,1,0,0,0,1.2102553183726266,0.9576930332913862,1,10.0,clear,1.65,4.35,6.16
2026-08-04 03:00:00,momyshuly-01,3,1,0,0,0,3.5852557510081833,0.9352101014381675,3,23.975556643686144,clear,4.75,4.53,7.34
2026-08-04 03:00:00,tole-bi-01,3,1,0,0,0,2.338969170532,0.865920306205979,3,10.128399603272925,rain,5.2,2.44,3.05
2026-08-04 03:15:00,abylai-khan-01,3,1,0,0,0,1.1377792554705282,0.9826717765293933,5,12.288431705038663,clear,3.8,1.65,4.35
2026-08-04 03:15:00,tole-bi-01,3,1,0,0,0,2.458827610714926,0.653298403287176,5,32.6495903628673,rain,9.26,5.2,2.44
2026-08-04 03:15:00,momyshuly-01,3,1,0,0,0,3.806029817052408,0.9566969209271682,3,36.77923262541089,clear,4.44,4.75,4.53
2026-08-04 03:30:00,tole-bi-01,3,1,0,0,0,2.27745685507719,0.7283708718031839,5,19.948053694647996,clear,5.12,9.26,5.2
2026-08-04 03:30:00,momyshuly-01,3,1,0,0,0,3.6069919580994827,0.841590378703315,7,10.0,clear,8.41,4.44,4.75
2026-08-04 03:30:00,abylai-khan-01,3,1,0,0,0,1.0722983555029773,0.6080737674428157,6,10.0,clear,6.2,3.8,1.65
2026-08-04 03:45:00,tole-bi-01,3,1,0,0,0,2.192375479968123,0.7753670307465552,4,26.1595931949713,clear,4.27,5.12,9.26
2026-08-04 03:45:00,momyshuly-01,3,1,0,0,0,3.639703330001549,0.809839905803449,1,31.857767726346108,clear,2.95,8.41,4.44
2026-08-04 03:45:00,abylai-khan-01,3,1,0,0,0,1.12482441521865,0.8998266650344527,2,21.036544326680275,clear,1.49,6.2,3.8
2026-08-04 04:00:00,tole-bi-01,4,1,0,0,0,2.355558208865012,0.6305961741003787,2,10.415001866414512,clear,4.42,4.27,5.12
2026-08-04 04:00:00,momyshuly-01,4,1,0,0,0,3.69874051450464,0.9530095024506118,4,20.054088491106853,clear,5.45,2.95,8.41
2026-08-04 04:00:00,abylai-khan-01,4,1,0,0,0,1.137783229974574,0.6978749681019103,1,20.947958385310237,clear,2.39,1.49,6.2
2026-08-04 04:15:00,tole-bi-01,4,1,0,0,0,2.4157507758021133,0.6150758782860201,2,18.855883815542064,clear,3.74,4.42,4.27
2026-08-04 04:15:00,momyshuly-01,4,1,0,0,0,3.652941340712572,0.7167774031805729,6,17.098404995692153,snow,11.39,5.45,2.95
2026-08-04 04:15:00,abylai-khan-01,4,1,0,0,0,1.3436301756563291,0.8946678677593147,2,16.93914217082406,clear,2.81,2.39,1.49
2026-08-04 04:30:00,tole-bi-01,4,1,0,0,0,2.4363428712085695,0.7810559212169988,3,21.397166594242996,clear,3.05,3.74,4.42
2026-08-04 04:30:00,abylai-khan-01,4,1,0,0,0,1.0119201572025942,0.8124021727646434,6,22.420648222705726,rain,8.38,2.81,2.39
2026-08-04 04:30:00,momyshuly-01,4,1,0,0,0,3.568209345137154,0.7000325429228804,1,22.02058280082595,clear,3.88,11.39,5.45
2026-08-04 04:45:00,abylai-khan-01,4,1,0,0,0,1.2119225861127392,0.8773768872391505,1,10.389771901690235,rain,3.8,8.38,2.81
2026-08-04 04:45:00,momyshuly-01,4,1,0,0,0,3.5428550780803265,0.63402379186831,4,10.0,clear,4.68,3.88,11.39
2026-08-04 04:45:00,tole-bi-01,4,1,0,0,0,2.2132994743676573,0.8607841771990651,3,29.647900071256956,clear,3.87,3.05,3.74
2026-08-04 05:00:00,abylai-khan-01,5,1,0,0,0,1.388217488020405,0.8977509204825166,2,12.451799672728068,clear,1.7,3.8,8.38
2026-08-04 05:00:00,momyshuly-01,5,1,0,0,0,3.583028020357962,0.8886550239364528,6,16.96419345107858,clear,6.36,4.68,3.88
2026-08-04 05:00:00,tole-bi-01,5,1,0,0,0,2.2833842158050266,0.7495708303405683,1,28.13572043510291,snow,7.9,3.87,3.05
2026-08-04 05:15:00,momyshuly-01,5,1,0,0,0,3.6075713287956837,0.6430579572159373,7,10.0,clear,7.8,6.36,4.68
2026-08-04 05:15:00,tole-bi-01,5,1,0,0,0,2.341379231719021,0.8178413375620956,7,15.103202880937785,clear,7.57,7.9,3.87
2026-08-04 05:15:00,abylai-khan-01,5,1,0,0,0,1.1767730670075764,0.9110699119472057,4,14.93190142326582,rain,6.19,1.7,3.8
2026-08-04 05:30:00,tole-bi-01,5,1,0,0,0,2.300601668043607,0.647284507137812,6,15.44377929812228,clear,6.55,7.57,7.9
2026-08-04 05:30:00,abylai-khan-01,5,1,0,0,0,1.244832406597316,0.8629957201185379,6,25.19464889823625,snow,7.83,6.19,1.7
2026-08-04 05:30:00,momyshuly-01,5,1,0,0,0,3.716530753554718,0.8773335471580515,7,19.968548483120195,clear,6.76,7.8,6.36
2026-08-04 05:45:00,tole-bi-01,5,1,0,0,0,2.4647393997603326,0.9258107421284281,1,24.036057028055314,clear,2.55,6.55,7.57
2026-08-04 05:45:00,abylai-khan-01,5,1,0,0,0,1.2309620081909167,0.6724147511093028,2,16.03134402044121,clear,2.5,7.83,6.19
2026-08-04 05:45:00,momyshuly-01,5,1,0,0,0,3.6589546886035604,0.8067086637724421,4,27.22276792625544,clear,4.76,6.76,7.8
2026-08-04 06:00:00,tole-bi-01,6,1,0,0,0,2.1849135490814433,0.864332518854233,5,15.933104997251718,clear,5.39,2.55,6.55
2026-08-04 06:00:00,momyshuly-01,6,1,0,0,0,3.694028946488359,0.8067711462375963,1,22.532990343410376,snow,7.4,4.76,6.76
2026-08-04 06:00:00,abylai-khan-01,6,1,0,0,0,1.191212325758438,0.689479829531606,7,10.0,clear,7.35,2.5,7.83
2026-08-04 06:15:00,momyshuly-01,6,1,0,0,0,3.688639395956795,0.7502253641000566,5,29.59365013926731,clear,6.06,7.4,4.76
2026-08-04 06:15:00,abylai-khan-01,6,1,0,0,0,1.221160973279505,0.6857798045910721,3,15.526087900646186,clear,4.31,7.35,2.5
2026-08-04 06:15:00,tole-bi-01,6,1,0,0,0,2.386596863841715,0.8553780097562385,2,26.139078152229445,clear,4.12,5.39,2.55
2026-08-04 06:30:00,momyshuly-01,6,1,0,0,0,3.628935915695711,0.6947195527719967,6,33.958207537257195,clear,6.99,6.06,7.4
2026-08-04 06:30:00,abylai-khan-01,6,1,0,0,0,1.320030625825932,0.9611771617714395,7,25.36581450293867,clear,7.28,4.31,7.35
2026-08-04 06:30:00,tole-bi-01,6,1,0,0,0,2.3490766708993815,0.6865355240542832,7,13.19446249836136,clear,6.54,4.12,5.39
2026-08-04 06:45:00,momyshuly-01,6,1,0,0,0,3.3069405624147223,0.61798138896454,5,19.154626596207482,snow,10.73,6.99,6.06
2026-08-04 06:45:00,abylai-khan-01,6,1,0,0,0,1.2335841256933022,0.6140621246108574,3,18.188135311815795,clear,5.69,7.28,4.31
2026-08-04 06:45:00,tole-bi-01,6,1,0,0,0,2.2644301684428965,0.6483338503943188,6,20.2938478749724,rain,8.49,6.54,4.12
2026-08-04 07:00:00,momyshuly-01,7,1,0,0,1,3.4276536592594584,0.607059949804449,3,100.0,rain,15.14,10.73,6.99
2026-08-04 07:00:00,abylai-khan-01,7,1,0,0,1,0.8351587174785216,0.8432834045227809,4,88.22226059032941,clear,9.8,5.69,7.28
2026-08-04 07:00:00,tole-bi-01,7,1,0,0,1,2.3382885736385046,0.6766344939867268,2,98.02636309561437,snow,16.61,8.49,6.54
2026-08-04 07:15:00,momyshuly-01,7,1,0,0,1,3.483757121986007,0.761463508119667,3,80.33194451829432,clear,11.63,15.14,10.73
2026-08-04 07:15:00,tole-bi-01,7,1,0,0,1,2.345176860094098,0.7146975699028588,7,87.23401110355216,rain,17.17,16.61,8.49
2026-08-04 07:15:00,abylai-khan-01,7,1,0,0,1,1.2477529337266795,0.6232667565293197,3,79.76962672077005,clear,10.37,9.8,5.69
2026-08-04 07:30:00,tole-bi-01,7,1,0,0,1,2.228789795812106,0.619430695131943,3,85.49285812394358,clear,12.15,17.17,16.61
2026-08-04 07:30:00,abylai-khan-01,7,1,0,0,1,1.3370540988614132,0.8430167106483312,7,68.6694190722425,clear,11.61,10.37,9.8
2026-08-04 07:30:00,momyshuly-01,7,1,0,0,1,3.5515969868427324,0.875369706207606,7,81.20008130623498,rain,17.96,11.63,15.14
2026-08-04 07:45:00,tole-bi-01,7,1,0,0,1,2.5242920312402983,0.8925350198575054,4,81.37761732760185,clear,12.02,12.15,17.17
2026-08-04 07:45:00,abylai-khan-01,7,1,0,0,1,1.1998080146823653,0.689737359458502,7,86.91831804335094,clear,13.22,11.61,10.37
2026-08-04 07:45:00,momyshuly-01,7,1,0,0,1,3.640803617688127,0.9474000647846973,6,100.0,clear,13.51,17.96,11.63
2026-08-04 08:00:00,abylai-khan-01,8,1,0,0,1,1.2131027116193418,0.6226600877199281,7,69.61872730298907,clear,12.89,13.22,11.61
2026-08-04 08:00:00,momyshuly-01,8,1,0,0,1,3.49976560193092,0.7763066834805709,3,77.68873880098431,clear,11.04,13.51,17.96
2026-08-04 08:00:00,tole-bi-01,8,1,0,0,1,2.4616874398498605,0.8761152669323706,6,85.43853190727343,snow,18.69,12.02,12.15
2026-08-04 08:15:00,momyshuly-01,8,1,0,0,1,3.4635258347798437,0.7526235095629059,3,97.99564417850067,clear,12.14,11.04,13.51
2026-08-04 08:15:00,tole-bi-01,8,1,0,0,1,2.289027254830571,0.9071025973489925,4,87.0983028949673,clear,12.11,18.69,12.02
2026-08-04 08:15:00,abylai-khan-01,8,1,0,0,1,1.196438926380991,0.7243575706880919,2,85.74395807742958,snow,13.1,12.89,13.22
2026-08-04 08:30:00,momyshuly-01,8,1,0,0,1,3.6924357757187436,0.986774016203167,2,83.26293526277992,clear,8.93,12.14,11.04
2026-08-04 08:30:00,tole-bi-01,8,1,0,0,1,2.2744167928659174,0.8518415309186171,4,92.68061838697099,clear,11.67,12.11,18.69
2026-08-04 08:30:00,abylai-khan-01,8,1,0,0,1,1.1257807906002564,0.6221923520463591,1,92.44092379022173,clear,9.16,13.1,12.89
2026-08-04 08:45:00,momyshuly-01,8,1,0,0,1,3.5893818069377423,0.6021291928161681,5,92.74635447434989,rain,15.75,8.93,12.14
2026-08-04 08:45:00,abylai-khan-01,8,1,0,0,1,1.1717204250852429,0.6106687998585041,2,77.83261499042167,rain,12.74,9.16,13.1
2026-08-04 08:45:00,tole-bi-01,8,1,0,0,1,2.3034611874185256,0.6697924042438911,6,93.79296829240702,clear,13.84,11.67,12.11
2026-08-04 09:00:00,abylai-khan-01,9,1,0,0,1,1.2616814199689779,0.9537013461901511,2,73.41605275231579,snow,13.92,12.74,9.16
2026-08-04 09:00:00,momyshuly-01,9,1,0,0,1,3.500028777133062,0.9279048316871716,4,89.74589360491899,clear,12.35,15.75,8.93
2026-08-04 09:00:00,tole-bi-01,9,1,0,0,1,2.3223122018406164,0.7598217499997583,6,82.74064877474106,clear,12.11,13.84,11.67
2026-08-04 09:15:00,abylai-khan-01,9,1,0,0,1,1.310467921540253,0.8135129277315596,6,81.74718502947229,clear,12.93,13.92,12.74
2026-08-04 09:15:00,momyshuly-01,9,1,0,0,1,3.558766312779527,0.7794984935500657,7,97.50209400194768,clear,15.12,12.35,15.75
2026-08-04 09:15:00,tole-bi-01,9,1,0,0,1,2.1958412367378726,0.964818319299878,7,96.18034894891508,clear,13.04,12.11,13.84
2026-08-04 09:30:00,momyshuly-01,9,1,0,0,1,3.6463369806032686,0.9638085025220614,3,83.82619166598289,clear,9.86,15.12,12.35
2026-08-04 09:30:00,tole-bi-01,9,1,0,0,1,2.1583157907403123,0.7543443904427178,5,71.75247268542763,clear,13.32,13.04,12.11
2026-08-04 09:30:00,abylai-khan-01,9,1,0,0,1,1.2443812709383104,0.6185672303165223,7,75.4256541057891,clear,13.95,12.93,13.92
2026-08-04 09:45:00,tole-bi-01,9,1,0,0,1,2.146928474274329,0.798470436913891,5,82.03388891257845,snow,15.94,13.32,13.04
2026-08-04 09:45:00,abylai-khan-01,9,1,0,0,1,1.2229481715463606,0.782026972420604,5,79.66293291152621,clear,11.01,13.95,12.93
2026-08-04 09:45:00,momyshuly-01,9,1,0,0,1,3.6735583092428374,0.8060669948056469,7,86.06942175054579,clear,14.74,9.86,15.12
2026-08-04 10:00:00,tole-bi-01,10,1,0,0,0,2.337438645170626,0.9176618072456801,3,15.771276337357163,clear,3.24,15.94,13.32
2026-08-04 10:00:00,abylai-khan-01,10,1,0,0,0,1.2631981483761394,0.6897884343930256,7,17.128202689578128,rain,7.9,11.01,13.95
2026-08-04 10:00:00,momyshuly-01,10,1,0,0,0,3.459573090190925,0.8839602715979693,4,22.22740056280297,clear,5.69,14.74,9.86
2026-08-04 10:15:00,abylai-khan-01,10,1,0,0,0,1.1697380240529553,0.9398211129032732,5,19.151854709448212,rain,6.33,7.9,11.01
2026-08-04 10:15:00,momyshuly-01,10,1,0,0,0,3.5517209841275355,0.603473439385548,7,14.835687629123285,clear,8.41,5.69,14.74
2026-08-04 10:15:00,tole-bi-01,10,1,0,0,0,2.3331040154996194,0.8843078963416131,1,14.659704940229108,clear,2.98,3.24,15.94
2026-08-04 10:30:00,momyshuly-01,10,1,0,0,0,3.779437005460036,0.9402161549845913,7,33.66235552673611,rain,9.5,8.41,5.69
2026-08-04 10:30:00,tole-bi-01,10,1,0,0,0,2.3870555609419726,0.6681582172940528,4,10.355036665919762,rain,6.45,2.98,3.24
2026-08-04 10:30:00,abylai-khan-01,10,1,0,0,0,1.3479274510674228,0.7884187408179022,4,26.10961739738963,clear,4.05,6.33,7.9
2026-08-04 10:45:00,momyshuly-01,10,1,0,0,0,3.6352720163026344,0.6848535901692081,6,14.867772458112265,clear,7.0,9.5,8.41
2026-08-04 10:45:00,tole-bi-01,10,1,0,0,0,2.43148078715059,0.9860467446511936,7,28.516575960591332,clear,6.96,6.45,2.98
2026-08-04 10:45:00,abylai-khan-01,10,1,0,0,0,1.1890265818369816,0.8379474458717605,3,22.653728654890532,snow,7.96,4.05,6.33
2026-08-04 11:00:00,tole-bi-01,11,1,0,0,0,2.3766822871784243,0.6738338783298582,5,17.704650206538076,clear,5.66,6.96,6.45
2026-08-04 11:00:00,abylai-khan-01,11,1,0,0,0,1.2121177949299462,0.855777581594507,5,28.45617008373863,rain,5.53,7.96,4.05
2026-08-04 11:00:00,momyshuly-01,11,1,0,0,0,3.6130764187911546,0.6840276588237618,6,10.0,clear,8.37,7.0,9.5
2026-08-04 11:15:00,abylai-khan-01,11,1,0,0,0,1.1940717353974066,0.9339247716575608,3,25.872927357954133,clear,3.43,5.53,7.96
2026-08-04 11:15:00,momyshuly-01,11,1,0,0,0,3.5270713063626338,0.755927859384836,1,10.893756942523972,clear,3.31,8.37,7.0
2026-08-04 11:15:00,tole-bi-01,11,1,0,0,0,2.382375313187618,0.8212349695683545,3,17.093918204849192,clear,2.28,5.66,6.96
2026-08-04 11:30:00,abylai-khan-01,11,1,0,0,0,1.2633910377733741,0.6144561347564295,2,23.015914166125516,clear,3.6,3.43,5.53
2026-08-04 11:30:00,momyshuly-01,11,1,0,0,0,3.600299329119996,0.7016338313698219,5,10.0,clear,5.78,3.31,8.37
2026-08-04 11:30:00,tole-bi-01,11,1,0,0,0,2.258552693416414,0.7513888758967717,6,23.387106273964292,clear,6.26,2.28,5.66
2026-08-04 11:45:00,abylai-khan-01,11,1,0,0,0,1.267007924220219,0.7441564980528785,5,15.060437855987843,rain,6.06,3.6,3.43
2026-08-04 11:45:00,tole-bi-01,11,1,0,0,0,2.334020997686834,0.8792765838477097,5,20.69582488114347,clear,5.73,6.26,2.28
2026-08-04 11:45:00,momyshuly-01,11,1,0,0,0,3.5625158537102393,0.6633195669159687,7,23.328789407068264,clear,8.57,5.78,3.31
2026-08-04 12:00:00,tole-bi-01,12,1,0,0,0,2.3756248163629805,0.6423070935041308,7,25.358309487130107,clear,7.21,5.73,6.26
2026-08-04 12:00:00,momyshuly-01,12,1,0,0,0,3.4765186913088524,0.8636533732471581,6,20.580738593944773,clear,6.34,8.57,5.78
2026-08-04 12:00:00,abylai-khan-01,12,1,0,0,0,1.2378842603458393,0.6380213512602836,1,23.191511470185205,clear,2.47,6.06,3.6
2026-08-04 12:15:00,tole-bi-01,12,1,0,0,0,2.4442304791186245,0.8450485915174195,2,22.31097017938058,clear,3.24,7.21,5.73
2026-08-04 12:15:00,momyshuly-01,12,1,0,0,0,3.4344904656814816,0.8001305792636557,5,19.75398572909421,clear,6.13,6.34,8.57
2026-08-04 12:15:00,abylai-khan-01,12,1,0,0,0,1.1499255256243084,0.807408402240834,5,10.591479288671966,clear,4.84,2.47,6.06
2026-08-04 12:30:00,tole-bi-01,12,1,0,0,0,2.1954956290413694,0.6612547410751486,1,13.628134026223957,rain,5.9,3.24,7.21
2026-08-04 12:30:00,momyshuly-01,12,1,0,0,0,3.605217331865753,0.623975110640152,7,25.465905247851524,clear,8.81,6.13,6.34
2026-08-04 12:30:00,abylai-khan-01,12,1,0,0,0,1.0978954839321677,0.8002416899040349,2,28.2523100278964,clear,3.79,4.84,2.47
2026-08-04 12:45:00,tole-bi-01,12,1,0,0,0,2.272614949445376,0.9703433834410752,1,25.443210800958962,clear,2.72,5.9,3.24
2026-08-04 12:45:00,momyshuly-01,12,1,0,0,0,3.661970196548248,0.7694120779575674,1,17.36018028159721,clear,2.4,8.81,6.13
2026-08-04 12:45:00,abylai-khan-01,12,1,0,0,0,1.1663168032359406,0.6232110216010427,2,33.707932446111855,clear,5.51,3.79,4.84
2026-08-04 13:00:00,momyshuly-01,13,1,0,0,0,3.6409828457328692,0.666468075414252,6,10.0,clear,7.52,2.4,8.81
2026-08-04 13:00:00,abylai-khan-01,13,1,0,0,0,1.2316047870644287,0.9144601755132978,5,17.171178269940455,snow,9.92,5.51,3.79
2026-08-04 13:00:00,tole-bi-01,13,1,0,0,0,2.3339875361192703,0.6002284225612688,2,15.607941182313201,clear,4.91,2.72,5.9
2026-08-04 13:15:00,abylai-khan-01,13,1,0,0,0,0.9892046658222556,0.6175910991442258,2,24.968824071744894,rain,7.12,9.92,5.51
2026-08-04 13:15:00,momyshuly-01,13,1,0,0,0,3.563556174773554,0.9283149338257708,7,10.0,rain,8.71,7.52,2.4
2026-08-04 13:15:00,tole-bi-01,13,1,0,0,0,2.3616134668002235,0.9699664071286712,5,10.0,clear,6.02,4.91,2.72
2026-08-04 13:30:00,abylai-khan-01,13,1,0,0,0,1.2036059926797795,0.6998942875543562,3,19.186240983160317,clear,4.23,7.12,9.92
2026-08-04 13:30:00,momyshuly-01,13,1,0,0,0,3.5995367027775655,0.680967843692238,4,16.702179178098664,clear,5.43,8.71,7.52
2026-08-04 13:30:00,tole-bi-01,13,1,0,0,0,2.0819789935510524,0.8626551251262353,3,11.400699479919528,clear,3.2,6.02,4.91
2026-08-04 13:45:00,momyshuly-01,13,1,0,0,0,3.620277504825237,0.9447826193341822,6,13.612250566622404,clear,6.21,5.43,8.71
2026-08-04 13:45:00,tole-bi-01,13,1,0,0,0,2.404553227478968,0.743071173350809,1,27.085218862368535,clear,5.39,3.2,6.02
2026-08-04 13:45:00,abylai-khan-01,13,1,0,0,0,1.3187634392721121,0.931361153270142,3,20.48369044001196,clear,3.62,4.23,7.12
2026-08-04 14:00:00,tole-bi-01,14,1,0,0,0,2.24996389226031,0.6701141518097303,5,27.773064077944635,snow,9.52,5.39,3.2
2026-08-04 14:00:00,abylai-khan-01,14,1,0,0,0,1.2485161112545737,0.7413792158737322,7,25.83033107871026,clear,6.9,3.62,4.23
2026-08-04 14:00:00,momyshuly-01,14,1,0,0,0,3.5472082362675685,0.6949965535609015,6,10.0,rain,8.26,6.21,5.43
2026-08-04 14:15:00,tole-bi-01,14,1,0,0,0,2.299860734855665,0.6490571390551592,3,22.01813315728026,clear,5.37,9.52,5.39
2026-08-04 14:15:00,abylai-khan-01,14,1,0,0,0,1.2986136316960768,0.8585797550115712,6,14.279385683318814,clear,3.15,6.9,3.62
2026-08-04 14:15:00,momyshuly-01,14,1,0,0,0,3.544222865401058,0.7383484092942141,7,14.068497657598657,rain,10.98,8.26,6.21
2026-08-04 14:30:00,tole-bi-01,14,1,0,0,0,2.38056786392425,0.6901536179105336,5,34.956117290500075,clear,6.16,5.37,9.52
